epoch,Area,GDP,Inflation,Life.expect,Military,Pop.growth,Unemployment
58,-0.04162736392843083,0.5074867674529172,-0.3661622750651764,0.5176337534281222,-0.15985851262404763,0.5209735119443283,-0.21296262935379554
59,-0.046598437997963135,0.5071753513751567,-0.3694205032718407,0.5159321868866684,-0.16106546680660397,0.5183081642365073,-0.21645926582249903
60,-0.05130307217546276,0.5068635504122855,-0.3724495894423592,0.5143035772271534,-0.16220497851640103,0.5157811170979263,-0.2197334523086467
61,-0.055754397105503437,0.5065536694493498,-0.3752656996631659,0.5127466670406696,-0.16328102631299624,0.51338703193989,-0.22279912397542553
62,-0.059965085199952,0.5062476240460165,-0.37788391290834156,0.5112599304193237,-0.1642973513225412,0.5111205108306539,-0.22566942186060582
63,-0.06394733316264065,0.5059469879570729,-0.38031827870937496,0.509841625737904,-0.16525746831416502,0.5089761459681136,-0.22835672029876944
64,-0.06771285201851882,0.5056530361783548,-0.38258187527607485,0.5084898418639338,-0.1661646771715094,0.5069485611402675,-0.23087265726284784
65,-0.07127286330730265,0.5053667837253714,-0.38468686714345884,0.5072025383709863,-0.16702207449735115,0.5050324460884356,-0.23322816661331244
66,-0.07463810028775336,0.5050890203958837,-0.38664456163942823,0.505977580324307,-0.167832565148828,0.5032225846276662,-0.23543351143682006
67,-0.07781881316609542,0.5048203417934383,-0.3884654636495786,0.5048127681884044,-0.1685988735500584,0.5015138773114484,-0.23749831782065767
68,-0.08082477751081,0.5045611769007767,-0.39015932830375594,0.5037058633778719,-0.16932355466926038,0.49990135935781776,-0.23943160854798418
69,-0.08366530514686142,0.5043118124936096,-0.3917352113287897,0.5026546099386133,-0.17000900458015555,0.4983802144841002,-0.24124183631469032
70,-0.08634925693649709,0.5040724146793572,-0.39320151690758937,0.5016567528095375,-0.17065747055363137,0.49694578522987193,-0.24293691616465168
71,-0.08888505695251292,0.503843047834349,-0.3945660429604081,0.5007100530765456,-0.1712710606464081,0.4955935802835833,-0.24452425691900542
72,-0.09128070763478827,0.503623691198388,-0.3958360238229674,0.49981230059260423,-0.17185175276971146,0.4943192792685045,-0.24601079143934093
73,-0.09354380559348556,0.5034142533688946,-0.3970181703412701,0.4989613243009335,-0.1724014032334995,0.49311873538862855,-0.24740300561662276
74,-0.09568155778403062,0.5032145849190256,-0.3981187074368268,0.49815500056338013,-0.17292175477130617,0.4919879762850701,-0.24870696601922646
75,-0.09770079783121095,0.5030244893460357,-0.39914340922082564,0.4973912597633558,-0.17341444405781925,0.4909232034082869,-0.24992834616640477
76,-0.09960800232370591,0.5028437325381817,-0.4000976317532796,0.49666809142249896,-0.17388100873639398,0.4899207901709361,-0.2510724514192779
77,-0.10140930693722931,0.5026720509311166,-0.4009863435548816,0.4959835480425185,-0.1743228939772106,0.48897727911010724,-0.25214424250133854
78,-0.10311052227523436,0.502509158508192,-0.401814153986417,0.49533574785852325,-0.17474145858905693,0.48808937825572163,-0.253148357675541
79,-0.10471714934169749,0.5023547527835753,-0.40258533961413995,0.4947228766674221,-0.17513798070901537,0.48725395687372947,-0.25408913361622065
80,-0.10623439458164123,0.5022085198926489,-0.40330386868034046,0.4941431888745876,-0.17551366309489116,0.4864680407280064,-0.2549706250220989
81,-0.10766718444246097,0.5020701389008775,-0.4039734237970738,0.493595007883755,-0.17586963804520775,0.4857288069832308,-0.2557966230221191
82,-0.10902017942336768,0.5019392854301385,-0.4045974229782429,0.4930767259389127,-0.17620697197116603,0.4850335788521713,-0.2565706724293373
83,-0.11029778759185749,0.5018156346904529,-0.40517903912133146,0.4925868035125708,-0.17652666964422528,0.48437982007443353,-0.2572960878999847
84,-0.11150417755549771,0.5016988639950032,-0.40572121804544264,0.4921237683220832,-0.17682967814201553,0.4837651292995255,-0.2579759690554857
85,-0.11264329088484502,0.5015886548273031,-0.4062266951871426,0.491686214044515,-0.1771168905142001,0.483187234434837,-0.2586132146249295
86,-0.11371885398929613,0.5014846945212411,-0.4066980110501886,0.4912727987906951,-0.1773891491887281,0.4826439870085629,-0.2592105356644981
87,-0.1147343894523794,0.501386677607465,-0.40713752549965676,0.49088224339047765,-0.17764724913769864,0.4821333565885224,-0.259770467908824
88,-0.1156932268366465,0.5012943068730622,-0.4075474309854277,0.49051332953368154,-0.17789194082082962,0.4816534252900453,-0.2602953833073444
89,-0.11659851297110509,0.5012072941757301,-0.4079297647745171,0.4901648978045876,-0.17812393292330989,0.48120238239944846,-0.2607875007965507
90,-0.11745322173620347,0.5011253610484719,-0.40828642026641665,0.4898358456421335,-0.17834389490363034,0.48077851913396075,-0.26124889635669823
91,-0.11826016336286313,0.5010482391263141,-0.40861915746049704,0.4895251252529503,-0.17855245936585643,0.4803802235541466,-0.2616815123991119
92,-0.1190219932630717,0.5009756704225004,-0.4089296126396352,0.4892317415000495,-0.1787502242697187,0.4800059756408048,-0.2620871665277603
93,-0.11974122041017701,0.5009074074780643,-0.40921930732959444,0.4889547497862193,-0.17893775499087597,0.47965434254489114,-0.26246755971631625
94,-0.12042021528735121,0.5008432134055363,-0.40948965658931646,0.4886932539479369,-0.1791155862427428,0.4793239740161307,-0.2628242839395018
95,-0.1210612174227716,0.5007828618447786,-0.4097419766831713,0.488446404172806,-0.17928422387037313,0.47901359801358306,-0.263158829295171
96,-0.12166634252995379,0.5007261368465062,-0.4099774921823705,0.4882133949511192,-0.17944414652605484,0.47872201649942725,-0.2634725906513073
97,-0.12223758927140958,0.5006728326969256,-0.4101973425391589,0.4879934630700687,-0.17959580723549176,0.478448101415582,-0.26376687384994546
98,-0.12277684566342358,0.5006227536950439,-0.41040258817406255,0.48778588565736103,-0.17973963486273253,0.47819079084143706,-0.2640429014979469
99,-0.12328589513927649,0.5005757138925647,-0.41059421611336866,0.4875899782794712,-0.17987603548134173,0.47794908532987607,-0.26430181837259553
100,-0.1237664222877153,0.500531536804858,-0.4107731452111354,0.48740509309848173,-0.18000539365869844,0.47772204441790106,-0.26454469646811635
101,-0.1242200182828947,0.5004900551002367,-0.41094023098737287,0.48723061709035825,-0.18012807365974545,0.47750878330748214,-0.26477253970746717
102,-0.12464818602141141,0.5004511102736862,-0.41109627011157057,0.4870659703265839,-0.18024442057600118,0.477308469711728,-0.2649862883421058
103,-0.12505234498143117,0.5004145523102441,-0.41124200455847804,0.48691060432029537,-0.1803547613851701,0.4771203208610756,-0.26518682306088703
104,-0.12543383581828013,0.5003802393424001,-0.4113781254609441,0.486764000437415,-0.18045940594625903,0.47694360066391456,-0.265374968827797
105,-0.12579392471024217,0.5003480373051784,-0.41150527668269127,0.486625668372722,-0.18055864793471044,0.47677761701587423,-0.26555149846687764
106,-0.12613380746768196,0.5003178195919397,-0.41162405813211533,0.48649514469036265,-0.18065276572170172,0.4766217192518862,-0.26571713601143104
107,-0.12645461341800152,0.500289466713404,-0.41173502883655916,0.4863719914279321,-0.18074202320143232,0.47647529573509645,-0.265872559833414
108,-0.12675740907833918,0.5002628659619465,-0.41183870979500065,0.48625579476295727,-0.1808266705699147,0.4763377715767011,-0.2660184055678338
109,-0.12704320162734087,0.5002379110828059,-0.41193558662569946,0.48614616374037645,-0.18090694505851349,0.4762086064808412,-0.2661552688459342
110,-0.12731294218676942,0.500214501953517,-0.41202611202406575,0.48604272905942436,-0.18098307162522345,0.47608729270877154,-0.2662837078500078
111,-0.12756752892317866,0.5001925442725808,-0.4121107080448391,0.4859451419181863,-0.1810552636064475,0.4759733531566435,-0.26640424570178367
112,-0.12780780997935476,0.500171949258142,-0.4121897682215745,0.4858530729139775,-0.18112372333182508,0.47586633954137336,-0.2665173726955161
113,-0.1280345862447309,0.5001526333572316,-0.41226365953543664,0.4857662109976342,-0.18118864270447063,0.4757658306892332,-0.26662354838613633
114,-0.12824861397350085,0.5001345179659537,-0.41233272424438466,0.48568426247974766,-0.18125020374880504,0.47567143092196246,-0.2667232035421121
115,-0.12845060725870253,0.500117529160843,-0.4123972815829789,0.48560695008685306,-0.18130857912800238,0.47558276853538484,-0.26681674197200156
116,-0.1286412403701045,0.5001015974414994,-0.41245762934226765,0.4855340120655708,-0.18136393263292727,0.4754994943656978,-0.26690454223307253
117,-0.12882114996331614,0.5000866574844979,-0.4125140453384876,0.4854652013327115,-0.1814164196443037,0.4754212804387927,-0.26698695922978316
118,-0.1289909371671453,0.5000726479084844,-0.412566788778657,0.48540028466937396,-0.18146618756973165,0.47534781869815346,-0.2670643257093923
119,-0.12915116955585298,0.5000595110503001,-0.41261610153052397,0.48533904195709443,-0.18151337625705607,0.4752788198070753,-0.26713695366147167
120,-0.12930238301259755,0.5000471927519223,-0.4126622093037815,0.485281265454148,-0.18155811838548644,0.47521401202113417,-0.2672051356276317
121,-0.12944508349002262,0.5000356421579564,-0.4127053227489304,0.48522675911014895,-0.18160053983577248,0.4751531401270235,-0.26726914592734846
122,-0.12957974867362207,0.5000248115233858,-0.41274563847970724,0.4851753379171427,-0.18164076004064983,0.47509596444405905,-0.26732924180537837
123,-0.12970682955321042,0.5000146560312562,-0.4127833400245446,0.4851268272954429,-0.18167889231669287,0.475042259884833,-0.2673856645058817
124,-0.12982675190753853,0.5000051336199531,-0.41281859871213206,0.4850810625125236,-0.18171504417863288,0.4749918150716703,-0.26743864027802866
125,-0.12993991770682237,0.49999620481971296,-0.41285157449576776,0.48503788813333154,-0.18174931763713476,0.4749444315057101,-0.26748838131754427
126,-0.13004670643769073,0.499987832598004,-0.4128824167208465,0.484997157500452,-0.18178180948095896,0.4748999227855987,-0.26753508664835113
127,-0.13014747635481644,0.4999799822134102,-0.4129112648395101,0.4849587322426156,-0.1818126115443783,0.47485811387293625,-0.2675789429481884
128,-0.13024256566325976,0.4999726210776457,-0.41293824907619486,0.4849224818101012,-0.18184181096066424,0.4748188404017708,-0.26762012532183344
129,-0.1303322936353359,0.49996571862533085,-0.4129634910475316,0.48488828303564596,-0.18186949040240666,0.47478194802957724,-0.2676587980253051
130,-0.13041696166560862,0.49995924619117116,-0.4129871043398102,0.48485601971953696,-0.181895728309386,0.4747472918272999,-0.2676951151442122
131,-0.13049685426741658,0.49995317689417906,-0.41300919504698186,0.4848255822376172,-0.18192059910467015,0.47471473570616557,-0.26772922122919435
132,-0.13057224001415194,0.4999474855285929,-0.4130298622719601,0.48479686717099646,-0.18194417339957217,0.4746841518791045,-0.2677612518912131
133,-0.1306433724283357,0.4999421484611537,-0.4130491985937828,0.4847697769563132,-0.1819665181880633,0.47465542035473446,-0.2677913343592687
134,-0.13071049082136643,0.4999371435344112,-0.4130672905030108,0.48474421955545105,-0.18198769703120493,0.47462842846197845,-0.26781958800294964
135,-0.13077382108666316,0.49993244997574476,-0.4130842188075727,0.48472010814366195,-0.18200777023212653,0.4746030704034965,-0.2678461248220632
136,-0.13083357644877247,0.4999280483117891,-0.41310005901110464,0.48469736081510467,-0.18202679500205052,0.4745792468362139,-0.26787104990545135
137,-0.1308899581708708,0.4999239202879776,-0.4131148816656859,0.48467590030485175,-0.18204482561783242,0.47455686447732737,-0.2678944618609545
138,-0.1309431562229577,0.4999200487929172,-0.41312875270074206,0.4846556537264699,-0.18206191357146148,0.4745358357342651,-0.2679164532183657
139,-0.13099334991291248,0.4999164177873292,-0.41314173372975727,0.4846365523243202,-0.1820781077119407,0.4745160783571615,-0.2679371108070879
140,-0.13104070848246427,0.49991301223729545,-0.4131538823363211,0.4846185312397728,-0.18209345437994107,0.4744975151124932,-0.267956516110108
141,-0.13108539167001637,0.49990981805156837,-0.4131652523409308,0.48460152929056666,-0.1821079975356056,0.47448007347660515,-0.26797474559578605
142,-0.1311275502421565,0.49990682202270975,-0.413175894049867,0.4845854887625936,-0.18212177887985603,0.47446368534792055,-0.26799187102886834
143,-0.1311673264955851,0.4999040117718375,-0.41318585448737033,0.4845703552134121,-0.18213483796953683,0.47444828677671214,-0.2680079597620406
144,-0.13120485473109944,0.49990137569676896,-0.41319517761225827,0.48455607728684624,-0.1821472123267126,0.474433817711367,-0.26802307500925104
145,-0.13124026170117892,0.4998989029233611,-0.4132039045200463,0.48454260653805076,-0.1821589375424189,0.4744202217601492,-0.2680372761019564
146,-0.13127366703263507,0.4998965832598606,-0.41321207363155577,0.48452989726845586,-0.1821700473751501,0.4744074459675161,-0.2680506187293685
147,-0.1313051836257063,0.49989440715407946,-0.41321972086893155,0.48451790637004466,-0.18218057384435252,0.4743954406041086,-0.2680631551637116
148,-0.1313349180309033,0.49989236565323436,-0.4132268798199205,0.4845065931784377,-0.1821905473191772,0.4743841589695799,-0.2680749344714336
149,-0.13136297080483833,0.4998904503662819,-0.4132335818912096,0.4844959193342927,-0.18219999660273392,0.4743735572074834,-0.26808600271125793
150,-0.13138943684620463,0.49988865342860345,-0.41323985645156047,0.48448584865255234,-0.18220894901207413,0.474363594131486,-0.2680964031199009
151,-0.13141440571300644,0.499886967468897,-0.4132457309654323,0.4844763469990985,-0.18221743045412028,0.47435423106221286,-0.26810617628623185
152,-0.1314379619220805,0.49988538557813705,-0.4132512311177347,0.4844673821743966,-0.18222546549774626,0.474345431674079,-0.2681153603146016
153,-0.13146018523189212,0.49988390128048116,-0.41325638093030687,0.4844589238037362,-0.18223307744220418,0.4743371618514951,-0.2681239909780191
154,-0.1314811509095358,0.4998825085060004,-0.4132612028706807,0.4844509432336959,-0.18224028838208217,0.4743293895538758,-0.26813210186181186
155,-0.13150092998281596,0.4998812015651222,-0.4132657179536476,0.48444341343448133,-0.1822471192689683,0.47432208468891196,-0.2681397244983678
156,-0.1315195894782394,0.4998799751246793,-0.4132699458361087,0.48443630890780326,-0.18225358996998672,0.47431521899360274,-0.26814688849351587
157,-0.1315371926457014,0.49987882418546636,-0.4132739049056626,0.4844296055999847,-0.18225971932336532,0.47430876592257104,-0.2681536216450695
158,-0.1315537991706058,0.49987774406120855,-0.41327761236334737,0.4844232808199992,-0.18226552519118241,0.47430270054321705,-0.26815995005402127
159,-0.13156946537411926,0.49987673035885627,-0.41328108430092836,0.48441731316216174,-0.18227102450943686,0.47429699943729176,-0.2681658982288516
160,-0.13158424440221836,0.49987577896012153,-0.4132843357730959,0.48441168243320953,-0.18227623333557508,0.47429164060849627,-0.2681714891833764
161,-0.1315981864041558,0.4998748860041816,-0.41328738086491396,0.4844063695835221,-0.182281166893604,0.47428660339573825,-0.2681767445285406
162,-0.13161133870093317,0.49987404787146966,-0.41329023275483373,0.4844013566422482,-0.18228583961691114,0.4742818683916989,-0.268181684558535
163,-0.13162374594433845,0.4998732611684926,-0.41329290377356964,0.48439662665611494,-0.18229026518890792,0.47427741736638424,-0.26818632833158723
164,-0.13163545026707368,0.4998725227136073,-0.4132954054591118,0.48439216363171395,-0.18229445658160554,0.47427323319535525,-0.26819069374576254
165,-0.1316464914244695,0.49987182952369447,-0.4132977486081311,0.48438795248106464,-0.18229842609222735,0.4742692997923516,-0.2681947976100818
166,-0.13165690692825596,0.4998711788016747,-0.413299943324018,0.48438397897026736,-0.18230218537795745,0.4742656020460367,-0.26819865571125
167,-0.13166673217283342,0.499870567924814,-0.4133019990617762,0.48438022967107464,-0.182305745488919,0.47426212576061316,-0.26820228287626846
168,-0.13167600055446127,0.49986999443376734,-0.4133039246699809,0.48437669191521227,-0.1823091168994718,0.47425885760007136,-0.26820569303118336
169,-0.1316847435837601,0.4998694560223169,-0.4133057284299949,0.4843733537512935,-0.1823123095379134,0.4742557850358475,-0.268208899256216
170,-0.13169299099190168,0.4998689505277557,-0.41330741809262445,0.4843702039041808,-0.18231533281466494,0.474252896297682,-0.2682119138374937
171,-0.13170077083083823,0.4998684759218817,-0.4133090009123834,0.4843672317366548,-0.18231819564901808,0.4742501803274827,-0.2682147483155966
172,-0.13170810956790466,0.49986803030255944,-0.4133104836795246,0.4843644272132599,-0.18232090649451524,0.4742476267360079,-0.26821741353111556
173,-0.13171503217510894,0.4998676118858153,-0.41331187274998304,0.48436178086620235,-0.18232347336303295,0.4742452257621966,-0.26821991966740716
174,-0.13172156221340642,0.49986721899843195,-0.41331317407337104,0.4843592837631849,-0.1823259038476331,0.47424296823498296,-0.2682222762907191
175,-0.1317277219122397,0.49986685007100984,-0.41331439321915225,0.484356927477066,-0.1823282051442447,0.47424084553744417,-0.26822449238784984
176,-0.13173353224460885,0.4998665036314691,-0.41331553540111526,0.48435470405724335,-0.1823303840722359,0.47423884957313683,-0.26822657640149283
177,-0.13173901299792162,0.4998661782989578,-0.41331660550025584,0.48435260600265945,-0.1823324470939312,0.47423697273448884,-0.2682285362634118
178,-0.13174418284086062,0.49986587277814715,-0.4133176080861767,0.48435062623634034,-0.18233440033312845,0.4742352078731205,-0.26823037942557876
179,-0.1317490593864902,0.4998655858538866,-0.41331854743709606,0.4843487580813792,-0.1823362495926658,0.47423354827197656,-0.26823211288940046
180,-0.1317536592518134,0.4998653163861941,-0.4133194275585629,0.4843469952382823,-0.18233800037108672,0.4742319876191578,-0.26823374323315374
181,-0.13175799811397904,0.499865063305563,-0.4133202522009574,0.48434533176359923,-0.1823396578784492,0.47423051998334886,-0.26823527663773855
182,-0.13176209076332493,0.4998648256085663,-0.41332102487586037,0.4843437620497679,-0.18234122705132183,0.47422913979074427,-0.2682367189108518
183,-0.1317659511534366,0.49986460235373464,-0.4133217488713626,0.4843422808060998,-0.1823427125670094,0.47422784180338046,-0.26823807550968204
184,-0.13176959244838712,0.49986439265769506,-0.41332242726638574,0.48434088304084577,-0.18234411885704555,0.4742266210987881,-0.26823935156221385
185,-0.1317730270673176,0.4998641956915533,-0.41332306294407767,0.4843395640442775,-0.18234545011999104,0.4742254730508835,-0.26824055188722784
186,-0.13177626672650675,0.49986401067750225,-0.4133236586043436,0.48433831937272925,-0.18234671033357255,0.47422439331202426,-0.26824168101307894
187,-0.1317793224790705,0.49986383688564534,-0.4133242167755681,0.48433714483354345,-0.1823479032661952,0.47422337779615675,-0.2682427431953244
188,-0.13178220475242544,0.499863673631016,-0.41332473982558154,0.4843360364708702,-0.1823490324878613,0.47422242266298903,-0.26824374243327603
189,-0.1317849233836404,0.4998635202707882,-0.41332522997192045,0.48433499055227164,-0.18235010138052532,0.4742215243031269,-0.2682446824855406
190,-0.13178748765279635,0.4998633762016597,-0.4133256892914268,0.484334003556085,-0.18235111314791408,0.47422067932411305,-0.26824556688461104
191,-0.13178990631446522,0.4998632408573997,-0.41332611972922995,0.484333072159502,-0.18235207082483898,0.4742198845373167,-0.26824639895056723
192,-0.13179218762741374,0.4998631137065491,-0.41332652310715035,0.48433219322732424,-0.1823529772860264,0.4742191369456185,-0.26824718180394125
193,-0.13179433938263274,0.49986299425026837,-0.41332690113156323,0.4843313638013543,-0.18235383525449186,0.47421843373184314,-0.2682479183777972
194,-0.13179636892978483,0.49986288202031454,-0.4133272554007579,0.48433058109038934,-0.18235464730947948,0.4742177722478965,-0.2682486114290755
195,-0.13179828320216058,0.49986277657715034,-0.4133275874118235,0.48432984246078004,-0.18235541589399049,0.47421715000456,-0.2682492635492454
196,-0.13180008874022678,0.4998626775081668,-0.41332789856709407,0.4843291454275244,-0.18235614332192143,0.47421656466190654,-0.26824987717430865
197,-0.1318017917138448,0.49986258442601983,-0.4133281901801792,0.48432848764586717,-0.18235683178483159,0.4742160140202959,-0.2682504545941947
198,-0.1318033979432363,0.49986249696707,-0.4133284634816091,0.4843278669033732,-0.18235748335835944,0.47421549601191765,-0.2682509979615839
199,-0.13180491291876428,0.49986241478991905,-0.4133287196241174,0.48432728111245,-0.18235810000830552,0.4742150086928458,-0.26825150930019326
200,-0.1318063418195978,0.4998623375740379,-0.4133289596875861,0.48432672830329443,-0.18235868359639906,0.4742145502355757,-0.26825199051256005
201,-0.13180768953132282,0.49986226501847963,-0.41332918468367436,0.48432620661723763,-0.1823592358857648,0.4742141189220129,-0.26825244338735044
202,-0.13180896066255812,0.4998621968406736,-0.4133293955601507,0.48432571430046617,-0.18235975854610553,0.47421371313688615,-0.2682528696062258
